customer_id,age,division,district,occupation,sector,business_vintage_years,has_fd_dps,income,type,loan_amount,term,status,credit_line_type,risk_group,risk_score,txn_amount,txn_count
2051,64,Rangpur,District4,Teacher,Pharma,29,0,60036.49,Deposit,575384.84,36,Approved,Overdraft,C,0.73,37150.93,17
2052,63,Chattogram,District1,Freelancer,Transport,28,0,96339.38,Payment,251072.48,36,Approved,Lease,C,0.53,11886.35,14
2053,41,Rajshahi,District3,Business Owner,Manufacturing,18,0,50326.78,Payment,169833.28,24,Closed,Lease,C,0.6,6892.91,8
2054,43,Chattogram,District2,Teacher,Manufacturing,27,0,100355.41,Withdrawal,479595.66,24,Closed,Overdraft,B,0.36,71016.83,11
2055,63,Barisal,District5,Freelancer,Pharma,6,0,71526.83,Payment,138617.99,36,Approved,Overdraft,C,0.54,7539.48,14
2056,36,Rangpur,District4,Teacher,Manufacturing,12,0,80525.84,Withdrawal,690961.5,48,Approved,Cash Credit,D,0.87,2189.74,17
2057,35,Dhaka,District4,Business Owner,Retail,21,1,114306.59,Withdrawal,613403.92,12,Closed,Invoice Finance,C,0.58,19651.52,20
2058,45,Rajshahi,District2,Teacher,Retail,29,1,95218.42,Withdrawal,325656.74,12,Approved,Cash Credit,B,0.45,28171.83,24
2059,56,Sylhet,District2,Farmer,Retail,4,1,53805.38,Withdrawal,317213.59,60,Approved,Overdraft,C,0.63,23501.69,13
2060,31,Khulna,District2,Service Holder,Transport,15,0,63454.88,Withdrawal,335810.31,24,Closed,Invoice Finance,C,0.68,7799.09,18
2061,35,Mymensingh,District3,Business Owner,Transport,3,0,44500.02,Withdrawal,195386.14,12,Closed,Overdraft,C,0.59,21937.67,6
2062,24,Rangpur,District2,Teacher,Transport,4,1,58362.13,Payment,150747.61,48,Closed,Lease,C,0.51,11661.5,11
2063,41,Chattogram,District1,Business Owner,Transport,28,0,80262.8,Deposit,170765.22,60,Approved,Overdraft,B,0.45,23324.36,14
2064,33,Dhaka,District5,Farmer,Transport,19,0,64324.44,Deposit,602951.7,24,Closed,Invoice Finance,C,0.72,40415.41,11
2065,42,Khulna,District2,Service Holder,Pharma,18,0,56716.85,Deposit,130138.53,12,Approved,Invoice Finance,B,0.39,39435.72,14
2066,39,Mymensingh,District3,Business Owner,Manufacturing,22,0,68318.96,Payment,573601.28,36,Approved,Lease,C,0.72,31922.77,7
2067,54,Khulna,District5,Farmer,Pharma,5,0,63234.68,Payment,209337.25,48,Approved,Lease,C,0.53,24717.37,15
2068,34,Mymensingh,District4,Farmer,Manufacturing,3,0,67346.26,Withdrawal,443142.78,48,Approved,Invoice Finance,D,0.79,1000.0,8
2069,24,Rangpur,District2,Farmer,Pharma,24,1,64956.14,Deposit,385246.17,24,Approved,Cash Credit,C,0.52,42190.51,13
2070,47,Sylhet,District5,Teacher,Retail,0,0,45451.98,Payment,287749.09,48,Approved,Overdraft,C,0.7,15944.51,4
2071,49,Rajshahi,District4,Freelancer,Wholesale,16,1,78879.85,Withdrawal,509881.6,24,Approved,Cash Credit,C,0.62,28313.56,19
2072,48,Rangpur,District3,Business Owner,Transport,8,1,55262.2,Deposit,98193.68,48,Approved,Lease,B,0.46,17525.37,9
2073,55,Khulna,District1,Freelancer,Wholesale,15,0,63204.41,Withdrawal,230525.95,12,Defaulted,Overdraft,C,0.54,19462.32,17
2074,28,Khulna,District2,Farmer,Wholesale,22,1,89219.93,Deposit,201985.36,24,Approved,Overdraft,C,0.53,1000.0,14
2075,36,Khulna,District1,Freelancer,Retail,1,1,73782.52,Deposit,396846.82,48,Closed,Lease,C,0.64,13142.23,18
2076,62,Rajshahi,District3,Farmer,Wholesale,10,0,61157.37,Deposit,143922.33,12,Approved,Cash Credit,C,0.51,16313.01,18
2077,56,Dhaka,District5,Farmer,Wholesale,25,0,61785.76,Payment,64127.79,12,Defaulted,Cash Credit,B,0.47,10515.68,15
2078,50,Mymensingh,District5,Service Holder,Retail,4,0,84180.45,Withdrawal,380920.35,12,Approved,Lease,C,0.57,22695.41,18
2079,38,Rangpur,District3,Service Holder,Manufacturing,12,1,89436.9,Withdrawal,52038.14,24,Approved,Cash Credit,B,0.42,10128.1,15
2080,22,Rangpur,District3,Freelancer,Pharma,19,0,77290.8,Payment,426450.16,24,Defaulted,Invoice Finance,C,0.62,23195.55,14
2081,33,Sylhet,District2,Business Owner,IT,16,0,81072.47,Deposit,201444.09,48,Closed,Lease,B,0.47,22443.45,9
2082,24,Khulna,District4,Freelancer,Wholesale,27,0,80669.14,Deposit,267728.01,36,Defaulted,Invoice Finance,B,0.48,27990.17,16
2083,46,Barisal,District1,Business Owner,Transport,28,0,97294.51,Deposit,42728.64,36,Approved,Invoice Finance,A,0.15,68229.5,14
2084,45,Rangpur,District1,Freelancer,Retail,24,0,74853.08,Withdrawal,621295.87,60,Approved,Invoice Finance,C,0.68,33874.32,14
2085,50,Rajshahi,District5,Teacher,Wholesale,14,0,64026.21,Withdrawal,132801.26,36,Approved,Overdraft,B,0.49,16042.94,13
2086,31,Dhaka,District5,Teacher,IT,21,1,95528.43,Withdrawal,408097.22,36,Defaulted,Invoice Finance,B,0.33,59308.13,18
2087,27,Rangpur,District2,Business Owner,Manufacturing,26,1,114645.36,Deposit,162397.77,48,Approved,Cash Credit,B,0.4,20227.63,27
2088,51,Mymensingh,District3,Service Holder,Manufacturing,28,1,115680.73,Deposit,385062.33,24,Approved,Lease,B,0.33,52302.26,22
2089,64,Rajshahi,District1,Business Owner,IT,29,0,87892.71,Deposit,747408.28,36,Approved,Cash Credit,C,0.62,44251.94,29
2090,30,Sylhet,District2,Freelancer,Transport,11,1,83749.18,Withdrawal,468572.77,60,Approved,Invoice Finance,C,0.71,1000.0,13
2091,59,Sylhet,District5,Farmer,Wholesale,5,0,65440.64,Deposit,232493.45,48,Approved,Invoice Finance,C,0.54,21696.96,14
2092,33,Mymensingh,District5,Teacher,Transport,19,0,83784.31,Deposit,413195.15,12,Approved,Invoice Finance,C,0.58,20906.75,22
2093,51,Khulna,District1,Farmer,Manufacturing,12,1,96480.98,Payment,374238.33,12,Closed,Invoice Finance,B,0.42,43299.02,13
2094,27,Sylhet,District5,Teacher,Manufacturing,17,0,63451.24,Withdrawal,305527.8,60,Approved,Lease,C,0.61,18408.31,9
2095,62,Dhaka,District5,Freelancer,Pharma,23,0,92770.92,Withdrawal,601873.37,24,Approved,Lease,C,0.66,21484.44,12
2096,62,Rajshahi,District4,Teacher,Manufacturing,14,0,69144.93,Withdrawal,299937.16,12,Closed,Overdraft,C,0.65,4044.57,21
2097,56,Rangpur,District3,Business Owner,Retail,14,0,73763.97,Withdrawal,401274.74,24,Closed,Lease,C,0.57,36944.31,12
2098,40,Dhaka,District5,Farmer,Pharma,7,1,92729.24,Payment,507506.3,36,Approved,Invoice Finance,C,0.62,20094.88,18
2099,24,Khulna,District4,Farmer,Transport,18,0,79205.93,Payment,344364.31,36,Closed,Overdraft,C,0.63,7830.61,15
2100,27,Dhaka,District2,Freelancer,Manufacturing,22,1,100739.93,Payment,355425.38,36,Closed,Invoice Finance,B,0.47,24361.79,21
2101,21,Dhaka,District5,Farmer,IT,13,0,57158.72,Payment,225755.98,12,Approved,Overdraft,C,0.55,19442.8,16
2102,64,Chattogram,District2,Freelancer,Retail,6,0,78474.67,Deposit,502110.01,12,Approved,Lease,C,0.66,20797.5,13
2103,62,Dhaka,District5,Service Holder,Pharma,13,0,73435.3,Deposit,482090.51,24,Approved,Lease,D,0.75,2762.18,14
2104,33,Mymensingh,District1,Business Owner,Retail,4,1,70890.99,Payment,193136.22,24,Approved,Lease,B,0.48,23271.49,13
2105,42,Rajshahi,District4,Teacher,Pharma,14,1,95516.12,Deposit,427723.22,60,Approved,Overdraft,C,0.63,5270.3,14
2106,41,Chattogram,District4,Teacher,Pharma,20,0,108817.46,Withdrawal,380225.21,36,Approved,Cash Credit,C,0.55,16716.1,14
2107,42,Rajshahi,District1,Teacher,Pharma,14,0,46466.13,Deposit,306672.04,48,Closed,Invoice Finance,C,0.75,7279.2,14
2108,48,Rajshahi,District3,Service Holder,IT,23,1,75944.01,Deposit,308149.95,48,Approved,Lease,B,0.4,46779.49,19
2109,29,Khulna,District4,Business Owner,Transport,3,0,93279.58,Deposit,877000.4,36,Approved,Lease,C,0.73,36301.86,21
2110,46,Khulna,District2,Farmer,Pharma,0,0,56400.42,Deposit,306581.11,60,Closed,Invoice Finance,C,0.65,18605.17,10
2111,29,Chattogram,District4,Farmer,Pharma,16,0,68863.05,Payment,507107.01,24,Closed,Cash Credit,C,0.67,27055.69,12
2112,35,Sylhet,District3,Business Owner,Retail,24,0,72269.21,Deposit,214695.8,12,Approved,Invoice Finance,B,0.42,34852.43,13
2113,30,Barisal,District2,Business Owner,Pharma,19,0,87126.54,Deposit,437675.32,60,Closed,Lease,C,0.71,1000.0,19
2114,44,Khulna,District2,Teacher,Transport,0,0,89168.71,Withdrawal,555730.27,60,Defaulted,Lease,C,0.65,25142.77,14
2115,62,Barisal,District1,Farmer,IT,15,1,70022.17,Payment,205403.0,36,Closed,Cash Credit,C,0.52,16227.54,14
2116,28,Khulna,District5,Business Owner,IT,12,1,75546.85,Withdrawal,380807.91,24,Defaulted,Overdraft,C,0.6,14812.04,15
2117,44,Khulna,District1,Farmer,Retail,17,1,76739.09,Deposit,545132.86,48,Closed,Cash Credit,C,0.72,12163.64,19
2118,36,Rajshahi,District5,Business Owner,Pharma,9,0,69992.97,Deposit,304126.45,48,Approved,Invoice Finance,C,0.66,1000.0,16
2119,46,Chattogram,District1,Freelancer,Retail,22,0,90335.9,Withdrawal,297791.84,48,Approved,Lease,C,0.52,20174.74,11
2120,47,Rajshahi,District5,Teacher,IT,17,1,106313.99,Withdrawal,914929.58,60,Defaulted,Cash Credit,C,0.66,36507.91,24
2121,57,Rangpur,District4,Business Owner,Transport,16,1,92500.77,Deposit,245729.16,12,Closed,Lease,B,0.42,29843.24,23
2122,24,Mymensingh,District2,Service Holder,Retail,25,0,112789.99,Withdrawal,599115.75,24,Approved,Overdraft,C,0.59,20522.74,32
2123,44,Rajshahi,District5,Business Owner,Transport,29,0,70378.71,Deposit,252198.4,12,Approved,Cash Credit,C,0.51,26056.12,9
2124,39,Barisal,District4,Freelancer,Manufacturing,8,1,60481.89,Deposit,189086.44,48,Approved,Cash Credit,B,0.49,24010.34,16
2125,56,Barisal,District3,Service Holder,Pharma,13,1,100040.16,Payment,648591.79,12,Defaulted,Lease,C,0.65,24043.15,18
2126,59,Mymensingh,District1,Service Holder,Transport,20,1,86842.48,Withdrawal,398513.9,60,Approved,Overdraft,C,0.51,29684.48,22
2127,30,Dhaka,District3,Business Owner,Pharma,29,1,73360.9,Payment,426356.89,36,Approved,Lease,C,0.58,27174.6,11
2128,45,Dhaka,District4,Freelancer,Transport,12,0,57259.06,Deposit,28040.25,12,Defaulted,Invoice Finance,B,0.44,12032.75,11
2129,38,Mymensingh,District3,Service Holder,Wholesale,19,0,72834.88,Payment,437463.74,12,Approved,Invoice Finance,C,0.63,28971.84,18
2130,39,Mymensingh,District3,Teacher,Wholesale,19,1,74306.28,Payment,264441.8,12,Closed,Overdraft,C,0.57,5318.1,19
2131,56,Rajshahi,District4,Teacher,Wholesale,13,0,47780.09,Deposit,59357.02,48,Approved,Invoice Finance,C,0.5,3244.08,7
2132,30,Mymensingh,District2,Farmer,Transport,10,0,56885.56,Deposit,498856.73,12,Approved,Lease,D,0.81,16738.78,10
2133,53,Rangpur,District5,Farmer,IT,12,1,61032.0,Payment,378522.12,24,Approved,Cash Credit,C,0.59,32569.92,5
2134,25,Chattogram,District1,Freelancer,IT,16,0,75526.97,Payment,411966.0,60,Approved,Invoice Finance,C,0.62,23826.34,10
2135,55,Dhaka,District5,Service Holder,Pharma,2,1,37842.93,Withdrawal,283777.99,24,Approved,Overdraft,D,0.77,10755.27,3
2136,64,Dhaka,District1,Teacher,Wholesale,28,1,94356.37,Payment,518501.33,24,Approved,Overdraft,C,0.67,2570.82,21
2137,54,Rangpur,District5,Teacher,Pharma,0,0,57792.65,Withdrawal,196655.21,48,Closed,Lease,B,0.5,29824.4,10
2138,53,Sylhet,District3,Freelancer,Transport,20,0,68641.88,Payment,319189.19,12,Closed,Invoice Finance,C,0.52,33068.96,14
2139,41,Rangpur,District2,Service Holder,Pharma,4,0,70398.34,Withdrawal,256479.99,60,Approved,Invoice Finance,C,0.62,2517.14,20
2140,37,Rangpur,District3,Freelancer,Pharma,24,1,68441.58,Payment,273718.01,60,Approved,Invoice Finance,B,0.42,37236.03,15
2141,42,Mymensingh,District2,Business Owner,Wholesale,12,0,51483.66,Deposit,127915.92,60,Closed,Overdraft,C,0.55,9539.12,11
2142,57,Khulna,District4,Teacher,IT,23,0,68049.48,Deposit,208228.61,12,Approved,Overdraft,B,0.49,23173.47,10
2143,35,Khulna,District1,Freelancer,Retail,4,1,79690.87,Payment,541034.95,60,Closed,Overdraft,C,0.55,52006.44,15
2144,55,Rangpur,District1,Freelancer,Manufacturing,4,0,57277.61,Payment,324429.02,60,Approved,Cash Credit,C,0.74,3910.61,10
2145,48,Mymensingh,District4,Business Owner,Transport,22,0,104150.49,Payment,415974.34,36,Approved,Lease,B,0.46,33580.28,24
2146,27,Chattogram,District5,Farmer,Transport,11,0,48913.21,Deposit,143997.37,36,Approved,Cash Credit,C,0.56,8021.21,12
2147,52,Khulna,District4,Teacher,Transport,1,0,30075.17,Payment,125991.08,60,Approved,Overdraft,C,0.68,1000.0,7
2148,31,Sylhet,District4,Freelancer,Manufacturing,28,1,119836.33,Deposit,195608.89,24,Approved,Invoice Finance,B,0.39,25290.16,30
2149,30,Barisal,District2,Teacher,Retail,22,0,50537.12,Payment,265484.69,12,Approved,Invoice Finance,C,0.69,2958.77,8
2150,29,Mymensingh,District4,Farmer,IT,15,0,75245.94,Payment,518515.48,24,Defaulted,Cash Credit,C,0.66,24394.3,11
2151,34,Rangpur,District1,Freelancer,Pharma,16,1,66319.95,Payment,645554.77,24,Closed,Overdraft,C,0.75,37905.73,10
2152,33,Chattogram,District3,Business Owner,IT,29,1,62960.22,Deposit,175878.28,12,Closed,Overdraft,B,0.49,19526.78,10
2153,45,Chattogram,District2,Teacher,Transport,4,0,48378.24,Withdrawal,329339.94,12,Closed,Overdraft,D,0.78,3658.13,4
2154,22,Rajshahi,District2,Business Owner,Pharma,11,1,89492.5,Payment,320882.26,48,Approved,Invoice Finance,C,0.58,7299.66,21
2155,55,Chattogram,District5,Farmer,Wholesale,14,1,60673.43,Deposit,166432.52,48,Closed,Invoice Finance,B,0.43,26118.46,11
2156,27,Khulna,District3,Farmer,IT,27,0,85641.42,Payment,234846.22,48,Closed,Overdraft,B,0.35,48615.02,21
2157,41,Rangpur,District2,Teacher,Wholesale,5,1,81442.95,Deposit,430138.62,60,Closed,Cash Credit,C,0.56,35222.16,11
2158,38,Barisal,District4,Farmer,Wholesale,12,1,57924.65,Deposit,181791.46,60,Approved,Lease,C,0.59,1000.0,18
2159,23,Khulna,District2,Service Holder,IT,10,0,56583.58,Withdrawal,214242.89,60,Approved,Invoice Finance,C,0.62,5932.85,9
2160,62,Mymensingh,District2,Teacher,Transport,29,1,117656.12,Payment,484648.78,48,Approved,Invoice Finance,B,0.39,46721.51,28
2161,59,Barisal,District2,Service Holder,Manufacturing,25,1,99758.89,Payment,351157.71,12,Approved,Lease,A,0.23,80191.98,23
2162,61,Mymensingh,District5,Farmer,Transport,16,1,77077.61,Deposit,260123.9,60,Approved,Overdraft,C,0.6,1000.0,16
2163,31,Chattogram,District2,Teacher,Wholesale,8,0,64229.43,Payment,9100.06,12,Closed,Cash Credit,B,0.32,31873.76,17
2164,59,Sylhet,District2,Service Holder,Wholesale,24,0,63721.05,Withdrawal,329686.76,48,Approved,Cash Credit,C,0.65,11207.31,13
2165,44,Dhaka,District5,Farmer,Transport,15,0,81705.44,Payment,419585.46,12,Closed,Overdraft,C,0.61,20075.91,17
2166,39,Barisal,District3,Freelancer,Manufacturing,16,0,82698.9,Deposit,281615.42,60,Approved,Invoice Finance,C,0.5,24873.86,11
2167,24,Rangpur,District1,Freelancer,Manufacturing,19,1,85813.59,Deposit,490919.69,12,Closed,Overdraft,C,0.52,44407.98,13
2168,46,Rajshahi,District5,Business Owner,Pharma,23,0,76460.59,Deposit,595919.7,48,Approved,Invoice Finance,C,0.69,29574.74,12
2169,58,Dhaka,District5,Freelancer,Retail,17,0,52018.05,Payment,262543.4,60,Approved,Cash Credit,C,0.65,11829.78,10
2170,62,Chattogram,District2,Service Holder,Wholesale,12,1,56719.45,Deposit,434500.23,60,Approved,Invoice Finance,D,0.76,13059.68,10
2171,52,Chattogram,District2,Freelancer,Manufacturing,28,0,72350.93,Deposit,685616.5,48,Approved,Cash Credit,D,0.8,24851.05,11
2172,59,Rangpur,District1,Teacher,IT,10,0,58688.97,Payment,590472.63,24,Approved,Cash Credit,D,0.85,19495.59,20
2173,56,Dhaka,District2,Teacher,Wholesale,12,0,77939.41,Payment,204476.21,36,Defaulted,Cash Credit,C,0.53,10871.54,16
2174,60,Rajshahi,District4,Teacher,Retail,23,0,86836.42,Deposit,228716.19,48,Approved,Invoice Finance,B,0.37,44191.71,17
2175,57,Barisal,District2,Freelancer,IT,25,1,92772.49,Deposit,381400.7,12,Approved,Overdraft,B,0.32,63419.24,20
2176,53,Barisal,District2,Freelancer,Wholesale,12,1,94858.08,Deposit,498709.75,24,Approved,Cash Credit,B,0.49,40060.0,29
2177,56,Dhaka,District4,Business Owner,Manufacturing,11,0,46847.71,Deposit,382900.58,48,Approved,Overdraft,D,0.78,17491.43,10
2178,23,Mymensingh,District1,Farmer,Pharma,13,0,79160.05,Withdrawal,495105.14,36,Closed,Lease,C,0.54,45395.87,13
2179,29,Khulna,District4,Business Owner,Transport,12,1,65143.57,Withdrawal,168945.01,60,Defaulted,Lease,B,0.44,25650.5,10
2180,28,Sylhet,District5,Service Holder,IT,24,1,107595.42,Deposit,406354.03,36,Closed,Cash Credit,B,0.49,22482.08,18
2181,53,Mymensingh,District4,Teacher,Transport,8,0,57799.8,Payment,284143.79,36,Closed,Lease,C,0.52,41755.74,9
2182,26,Barisal,District3,Freelancer,Manufacturing,13,1,48025.7,Payment,97092.6,48,Approved,Cash Credit,B,0.48,16110.72,8
2183,61,Khulna,District5,Farmer,Manufacturing,0,0,60952.36,Withdrawal,306428.05,60,Approved,Invoice Finance,C,0.61,22087.28,15
2184,59,Sylhet,District2,Farmer,IT,8,0,70143.19,Withdrawal,183994.62,60,Closed,Invoice Finance,B,0.42,35497.0,12
2185,24,Sylhet,District5,Freelancer,Retail,3,1,61151.3,Withdrawal,103869.01,36,Closed,Invoice Finance,B,0.41,27235.1,14
2186,33,Sylhet,District1,Business Owner,IT,27,0,71431.11,Payment,221867.13,48,Closed,Overdraft,C,0.53,11240.54,16
2187,22,Chattogram,District1,Farmer,Wholesale,11,0,58606.82,Withdrawal,341211.37,60,Approved,Cash Credit,C,0.62,25286.58,12
2188,25,Rangpur,District4,Business Owner,Retail,23,0,44122.72,Payment,256274.97,60,Approved,Cash Credit,C,0.67,16871.76,5
2189,64,Sylhet,District5,Freelancer,Transport,28,0,42529.08,Payment,220866.6,12,Approved,Overdraft,C,0.61,19314.47,13
2190,47,Rajshahi,District2,Business Owner,Wholesale,13,1,97524.38,Withdrawal,681034.91,36,Closed,Overdraft,C,0.57,41794.24,20
2191,52,Dhaka,District1,Teacher,Retail,8,0,45638.98,Deposit,309029.13,24,Defaulted,Lease,C,0.75,10537.94,7
2192,41,Barisal,District2,Freelancer,Transport,2,0,79828.96,Deposit,431775.9,36,Closed,Lease,C,0.53,39901.69,16
2193,28,Rajshahi,District3,Freelancer,Wholesale,5,0,75556.03,Payment,387811.25,48,Approved,Invoice Finance,C,0.64,17073.48,15
2194,58,Dhaka,District1,Farmer,Pharma,2,1,90507.93,Payment,475989.66,60,Approved,Overdraft,C,0.56,30626.66,18
2195,28,Mymensingh,District4,Farmer,IT,0,0,40245.52,Withdrawal,189343.49,60,Approved,Overdraft,C,0.64,13971.7,12
2196,23,Rangpur,District3,Farmer,IT,25,1,65873.98,Deposit,42904.68,12,Closed,Overdraft,B,0.4,13597.72,13
2197,64,Mymensingh,District5,Teacher,IT,21,1,69696.77,Withdrawal,506763.1,60,Approved,Cash Credit,C,0.54,51099.19,18
2198,23,Dhaka,District2,Teacher,Pharma,20,1,78303.18,Deposit,453770.5,60,Approved,Lease,C,0.64,13948.06,16
2199,42,Rajshahi,District1,Service Holder,Retail,2,1,31401.55,Payment,80618.62,24,Approved,Overdraft,C,0.59,1000.0,7
2200,26,Dhaka,District3,Freelancer,Manufacturing,29,0,71868.61,Withdrawal,564573.44,36,Closed,Invoice Finance,C,0.66,36991.92,10
2201,22,Sylhet,District3,Farmer,Wholesale,13,0,59974.83,Payment,229106.27,60,Closed,Cash Credit,C,0.58,14868.06,15
2202,43,Chattogram,District1,Freelancer,Retail,19,1,64583.69,Withdrawal,308998.21,48,Closed,Overdraft,B,0.48,39049.9,16
2203,64,Barisal,District5,Business Owner,Manufacturing,1,1,50392.72,Withdrawal,355125.12,24,Approved,Lease,C,0.71,14273.16,10
2204,22,Mymensingh,District5,Teacher,IT,11,0,57691.02,Payment,313855.23,24,Approved,Overdraft,C,0.63,18542.24,12
2205,58,Barisal,District4,Service Holder,IT,25,0,80344.3,Payment,616301.17,12,Approved,Lease,B,0.5,69964.99,12
2206,37,Chattogram,District5,Business Owner,IT,9,0,45637.66,Withdrawal,196050.12,48,Approved,Lease,C,0.61,13860.21,12
2207,55,Sylhet,District4,Freelancer,Manufacturing,12,1,81383.79,Deposit,682187.12,24,Closed,Lease,C,0.7,28161.14,16
2208,54,Sylhet,District3,Teacher,Wholesale,29,1,96052.69,Withdrawal,330843.33,36,Closed,Invoice Finance,B,0.33,51585.17,22
2209,43,Mymensingh,District1,Farmer,Wholesale,19,0,69703.29,Payment,532201.67,48,Defaulted,Invoice Finance,C,0.71,25124.29,17
2210,50,Mymensingh,District5,Business Owner,Manufacturing,3,0,43219.79,Payment,20303.86,36,Approved,Lease,B,0.44,12300.35,12
2211,28,Sylhet,District4,Teacher,Transport,18,0,47999.31,Withdrawal,134379.63,12,Approved,Cash Credit,C,0.55,12255.22,12
2212,42,Khulna,District3,Freelancer,IT,21,0,96446.78,Payment,539709.65,12,Approved,Overdraft,C,0.62,14849.59,23
2213,64,Barisal,District5,Freelancer,Retail,0,1,74454.59,Withdrawal,312642.95,60,Closed,Cash Credit,C,0.58,17622.48,18
2214,56,Rangpur,District2,Business Owner,Wholesale,24,1,104085.97,Withdrawal,504869.28,36,Closed,Cash Credit,B,0.41,50278.94,24
2215,25,Chattogram,District3,Business Owner,Manufacturing,10,0,58745.55,Payment,298621.36,36,Approved,Overdraft,C,0.56,30761.81,15
2216,33,Barisal,District5,Business Owner,Transport,25,0,72539.62,Withdrawal,189922.85,12,Closed,Invoice Finance,C,0.51,14446.44,13
2217,49,Chattogram,District3,Service Holder,Pharma,15,0,72359.9,Payment,200302.39,36,Approved,Cash Credit,B,0.41,40516.81,4
2218,51,Khulna,District1,Farmer,Manufacturing,18,1,55479.67,Withdrawal,303154.46,48,Closed,Cash Credit,C,0.58,26756.71,10
2219,36,Rangpur,District1,Teacher,Transport,18,0,51280.35,Deposit,188062.18,60,Approved,Overdraft,C,0.58,13151.27,6
2220,62,Rajshahi,District1,Freelancer,Pharma,11,0,49033.38,Withdrawal,376677.75,60,Approved,Cash Credit,C,0.71,22508.4,19
2221,50,Chattogram,District2,Freelancer,Transport,2,1,60181.5,Payment,277804.16,48,Closed,Cash Credit,C,0.5,35788.34,16
2222,36,Barisal,District1,Farmer,Wholesale,22,1,73804.56,Deposit,475117.04,24,Approved,Invoice Finance,C,0.61,28129.98,10
2223,32,Dhaka,District2,Business Owner,Manufacturing,23,1,92992.11,Payment,547323.97,36,Closed,Cash Credit,C,0.57,30413.18,14
2224,37,Rangpur,District1,Business Owner,Pharma,17,0,68221.71,Deposit,259084.08,24,Closed,Lease,C,0.59,10668.25,14
2225,36,Sylhet,District3,Freelancer,Transport,16,0,86892.97,Withdrawal,90311.55,24,Approved,Invoice Finance,B,0.38,22515.54,24
2226,32,Sylhet,District5,Farmer,Pharma,4,0,91106.39,Deposit,671443.41,36,Approved,Overdraft,C,0.7,29220.29,15
2227,28,Khulna,District5,Freelancer,Retail,15,1,61057.25,Payment,185747.26,12,Closed,Overdraft,C,0.56,4184.27,11
